country,code,year,kcal_per_day,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,component,share
Iran,irn,1993,3112,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02429305912596401
Iran,irn,1994,3067,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.024127812194326703
Iran,irn,1995,3047,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.024154906465375776
Iran,irn,1996,3052,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02524246395806029
Iran,irn,1997,3091,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.024626334519572954
Iran,irn,1998,3100,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.024761290322580648
Iran,irn,1999,3086,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.024445884640311083
Iran,irn,2000,3050,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.025101639344262294
Iran,irn,2001,3036,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.025823451910408433
Iran,irn,2002,3026,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.025922009253139457
Iran,irn,2003,3036,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.027878787878787878
Iran,irn,2004,3088,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02849740932642487
Iran,irn,2005,3074,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.029551073519843853
Iran,irn,2006,3e3,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.030533333333333332
Iran,irn,2007,3028,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.03128137384412153
Iran,irn,2008,3012,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02903054448871182
Iran,irn,2009,3058,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.030909090909090907
Iran,irn,2010,3094,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02979961215255333
Iran,irn,2011,3051,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.030140937397574563
Iran,irn,2012,3064,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02956919060052219
Iran,irn,2013,3094,Iran,asia,asia_west,middle_east_north_africa,g77,32,53,24/10/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.02872656755009696
Iraq,irq,1990,3249,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.018676515851031087
Iraq,irq,1991,2356,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.0100169779286927
Iraq,irq,1992,2249,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.009746554024010673
Iraq,irq,1993,2262,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.010397877984084881
Iraq,irq,1994,2228,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.010161579892280071
Iraq,irq,1995,2203,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.009278256922378575
Iraq,irq,1996,2175,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.009839080459770114
Iraq,irq,1997,2098,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.010219256434699715
Iraq,irq,1998,2118,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.010236071765816809
Iraq,irq,1999,2150,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.012502325581395348
Iraq,irq,2000,2177,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.01510335323840147
Iraq,irq,2001,2254,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.0135226264418811
Iraq,irq,2002,2272,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.014401408450704225
Iraq,irq,2003,2252,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.00950266429840142
Iraq,irq,2004,2367,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.010713983945923109
Iraq,irq,2005,2351,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.011586558911101658
Iraq,irq,2006,2374,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.01214827295703454
Iraq,irq,2007,2379,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.01264396805380412
Iraq,irq,2008,2358,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.017133163698049195
Iraq,irq,2009,2441,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.019762392462105694
Iraq,irq,2010,2505,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.017852295409181637
Iraq,irq,2011,2494,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.019454691259021654
Iraq,irq,2012,2527,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.019485555995251286
Iraq,irq,2013,2545,Iraq,asia,asia_west,middle_east_north_africa,g77,33,44,21/12/1945,Middle East & North Africa,Upper middle income,Animal protein share,0.020715127701375246
Ireland,irl,1990,3624,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07655629139072848
Ireland,irl,1991,3577,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.08030192899077439
Ireland,irl,1992,3621,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07531621099143884
Ireland,irl,1993,3530,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07522946175637393
Ireland,irl,1994,3575,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0706909090909091
Ireland,irl,1995,3510,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07457549857549857
Ireland,irl,1996,3607,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07302467424452452
Ireland,irl,1997,3682,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07473112438891907
Ireland,irl,1998,3678,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07795541054921154
Ireland,irl,1999,3704,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.08026997840172787
Ireland,irl,2000,3727,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07913066809766568
Ireland,irl,2001,3722,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0831058570660935
Ireland,irl,2002,3583,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.08285794027351381
Ireland,irl,2003,3592,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.08296213808463251
Ireland,irl,2004,3573,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0844220542961097
Ireland,irl,2005,3485,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.08324820659971306
Ireland,irl,2006,3503,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07979446188980872
Ireland,irl,2007,3532,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07827859569648925
Ireland,irl,2008,3582,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07777777777777778
Ireland,irl,2009,3571,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07343601232147857
Ireland,irl,2010,3591,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07226956279587858
Ireland,irl,2011,3600,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07005555555555555
Ireland,irl,2012,3598,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06830461367426348
Ireland,irl,2013,3600,Ireland,europe,europe_west,europe_central_asia,oecd,53,-8,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07202222222222221
Israel,isr,1990,3401,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.06568656277565423
Israel,isr,1991,3423,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.06715746421267893
Israel,isr,1992,3447,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.0665970409051349
Israel,isr,1993,3395,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.06813549337260677
Israel,isr,1994,3350,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07303880597014925
Israel,isr,1995,3465,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.06941414141414141
Israel,isr,1996,3503,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.0681244647445047
Israel,isr,1997,3508,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.06922462941847206
Israel,isr,1998,3499,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.0681566161760503
Israel,isr,1999,3482,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.068110281447444
Israel,isr,2000,3553,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.0752153110047847
Israel,isr,2001,3603,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.0765917291146267
Israel,isr,2002,3698,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07645213628988644
Israel,isr,2003,3576,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07850111856823266
Israel,isr,2004,3621,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.08016570008285004
Israel,isr,2005,3633,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07951555188549408
Israel,isr,2006,3624,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07890728476821192
Israel,isr,2007,3525,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.08111205673758866
Israel,isr,2008,3523,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.0829520295202952
Israel,isr,2009,3514,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07861126920887877
Israel,isr,2010,3535,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07942291371994342
Israel,isr,2011,3546,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.08067681895093062
Israel,isr,2012,3603,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.07973355537052455
Israel,isr,2013,3610,Israel,asia,asia_west,middle_east_north_africa,others,31.5,34.75,11/5/1949,Middle East & North Africa,High income,Animal protein share,0.08029916897506925
